year,species_code,length,males,females,unsexed
1990,10180,420,4697131,3161429,0
1993,10180,420,4156994,2271504,79400
1996,10180,420,4098442,1691740,0
1999,10180,420,3667979,1569814,16965
2001,10180,420,1590206,276528,0
2003,10180,420,5169495,1895976,116661
2005,10180,420,3865577,1722329,0
2007,10180,420,3587393,1718735,0
2009,10180,420,4209147,1887351,0
2011,10180,420,3586421,1790080,11951
2013,10180,420,2816659,1408701,0
2015,10180,420,2503563,1147544,13734
2017,10180,420,3349938,1338639,0
2019,10180,420,2730171,871791,51434
2021,10180,420,1225438,1415438,0
1984,10180,430,863913,2203127,173144
1987,10180,430,1130209,2127446,0
1990,10180,430,4383981,3843177,0
1993,10180,430,3438122,2810151,47820
1996,10180,430,3385361,1584377,0
1999,10180,430,3408813,1744692,50896
2001,10180,430,1237590,228527,0
2003,10180,430,5490403,2105825,116661
2005,10180,430,3629877,1507676,0
2007,10180,430,2905219,1850286,0
2009,10180,430,3584297,1369069,0
2011,10180,430,3514057,1544908,35852
2013,10180,430,3345434,1717751,0
2015,10180,430,2731508,1119955,13734
2017,10180,430,3152203,1195665,0
2019,10180,430,2068053,1128878,0
2021,10180,430,1687440,1217232,0
1984,10180,440,692476,1817656,274532
1987,10180,440,841909,2125388,0
1990,10180,440,1971801,4267860,0
1993,10180,440,2474401,3071616,19867
1996,10180,440,2598091,2114249,0
1999,10180,440,2979331,1739177,16965
2001,10180,440,1117112,436667,0
2003,10180,440,4604018,2862988,38887
2005,10180,440,3192428,1536838,0
2007,10180,440,3024220,1812713,0
2009,10180,440,3721965,2076085,0
2011,10180,440,3534291,2139904,11951
2013,10180,440,3676141,2298023,0
2015,10180,440,2080221,1643485,13734
2017,10180,440,2511447,1381054,0
2019,10180,440,1819100,1180672,0
2021,10180,440,1662053,1037847,0
1984,10180,450,456439,1680797,199511
1987,10180,450,656409,2456311,0
1990,10180,450,1517813,4990346,0
1993,10180,450,1869517,3688425,4967
1996,10180,450,1518363,2313561,0
1999,10180,450,2455364,1773715,33931
2001,10180,450,963745,347231,0
2003,10180,450,4067294,1842447,0
2005,10180,450,2991979,1492943,0
2007,10180,450,2293158,1648538,0
2009,10180,450,3001166,1942798,0
2011,10180,450,3874019,1751440,0
2013,10180,450,2676227,2262261,0
2015,10180,450,1682610,1453492,0
2017,10180,450,1944381,1631736,0
2019,10180,450,1660369,1228080,17145
2021,10180,450,1021775,737273,0
1984,10180,460,294378,1168444,145948
1987,10180,460,458029,1998654,0
1990,10180,460,861004,3651726,0
1993,10180,460,1010250,3911506,4967
1996,10180,460,1135138,2758546,0
1999,10180,460,1913111,2175238,50896
2001,10180,460,752507,487925,0
2003,10180,460,3014336,2211913,38887
2005,10180,460,1971174,1573117,0
2007,10180,460,2019785,1480379,0
2009,10180,460,2471670,2138563,0
2011,10180,460,2240743,1948777,23902
2013,10180,460,2178669,1870574,0
2015,10180,460,1514336,1250030,13734
2017,10180,460,1251582,1685993,0
2019,10180,460,1381761,996952,0
2021,10180,460,751273,874458,0
1984,10180,470,86594,1471558,124742
1987,10180,470,245881,1278469,0
1990,10180,470,375815,3820003,0
1993,10180,470,776867,4369797,11582
1996,10180,470,704918,2975819,0
1999,10180,470,1309093,1896236,0
2001,10180,470,627126,628129,0
2003,10180,470,2354190,2090300,19443
2005,10180,470,1435092,1621874,0
2007,10180,470,1817579,1749717,0
2009,10180,470,1697826,1881227,0
2011,10180,470,2100965,1763536,0
2013,10180,470,942175,2582267,0
2015,10180,470,982536,1906770,0
2017,10180,470,930016,1831327,0
2019,10180,470,576683,844616,0
2021,10180,470,640913,842253,0
1984,10180,480,67130,970954,33494
1987,10180,480,142551,868413,0
1990,10180,480,139549,3008788,0
1993,10180,480,403823,3261113,9933
1996,10180,480,398732,3385127,0
1999,10180,480,712899,2156705,33931
2001,10180,480,437637,748091,0
2003,10180,480,1647377,1883116,0
2005,10180,480,1192822,1473668,0
2007,10180,480,956319,1558043,0
2009,10180,480,932079,1665725,0
2011,10180,480,1595975,1829216,0
2013,10180,480,1300174,3374380,0
2015,10180,480,731408,1733324,0
2017,10180,480,918407,1410557,0
2019,10180,480,667035,724926,0
2021,10180,480,489751,1147189,0
1984,10180,490,43983,870018,54901
1987,10180,490,162600,1468769,0
1990,10180,490,580732,3381696,0
1993,10180,490,477227,2849406,4967
1996,10180,490,275365,2950809,0
1999,10180,490,504117,1958583,16965
2001,10180,490,91977,840926,0
2003,10180,490,1318644,2002333,0
2005,10180,490,773789,1410970,0
2007,10180,490,883224,1269338,0
2009,10180,490,918538,1602494,0
2011,10180,490,1322475,1792739,23902
2013,10180,490,644381,2666107,0
2015,10180,490,463221,1743686,0
2017,10180,490,376516,1682202,0
2019,10180,490,267383,1332473,17145
2021,10180,490,229520,757741,0
1984,10180,500,50445,702052,21766
1987,10180,500,87595,769928,0
1990,10180,500,339945,3066288,0
1993,10180,500,170959,2567678,14901
1996,10180,500,164720,2738609,0
1999,10180,500,379699,2371062,16965
2001,10180,500,188671,881659,0
2003,10180,500,936382,1829688,0
2005,10180,500,493065,1257419,0
2007,10180,500,467895,1453020,0
2009,10180,500,490770,1822946,0
2011,10180,500,562976,1536983,11951
2013,10180,500,248122,3252417,0
2015,10180,500,513493,1402316,0
2017,10180,500,439671,1284434,0
2019,10180,500,365565,1110482,0
2021,10180,500,180562,592760,0
1984,10180,510,13973,628947,4260
1987,10180,510,50297,584708,0
1990,10180,510,330299,2862330,0
1993,10180,510,145338,2155716,0
1996,10180,510,143835,3031644,0
1999,10180,510,179683,2401422,33931
2001,10180,510,164656,701465,0
2003,10180,510,632227,2631668,0
2005,10180,510,529700,1425150,0
2007,10180,510,323015,1194860,0
2009,10180,510,405129,1638789,11115
2011,10180,510,347776,1535699,11951
2013,10180,510,469845,2175134,0
2015,10180,510,202015,1230199,0
2017,10180,510,743812,947576,0
2019,10180,510,287619,816368,0
2021,10180,510,161433,1030877,0
1984,10180,520,27000,472042,15865
1987,10180,520,0,599276,0
1990,10180,520,0,1123267,0
1993,10180,520,55154,1675382,0
1996,10180,520,64171,2080653,0
1999,10180,520,148141,1831269,16965
2001,10180,520,94961,957326,0
2003,10180,520,227686,1792685,0
2005,10180,520,155186,1460507,0
2007,10180,520,282480,1678969,0
2009,10180,520,292842,1184758,0
2011,10180,520,168205,1472689,11951
2013,10180,520,229810,1929681,0
2015,10180,520,126649,818562,0
2017,10180,520,87890,1445018,0
2019,10180,520,89302,646848,0
2021,10180,520,101679,595135,0
1984,10180,530,110225,252770,7663
1987,10180,530,0,462289,0
1990,10180,530,320547,1342025,0
1993,10180,530,40645,1326760,4967
1996,10180,530,25591,2195842,0
1999,10180,530,57103,1495252,33931
2001,10180,530,87942,912691,0
2003,10180,530,189426,1685278,0
2005,10180,530,62647,1363564,0
2007,10180,530,43805,1519460,0
2009,10180,530,108900,807104,0
2011,10180,530,231279,1566286,0
2013,10180,530,217982,1732157,0
2015,10180,530,134763,707925,0
2017,10180,530,73829,690860,0
2019,10180,530,155719,1060604,0
2021,10180,530,0,784888,0
1984,10180,540,4414,228147,5668
1987,10180,540,9639,307579,0
1990,10180,540,37814,743157,0
1993,10180,540,24825,769271,0
1996,10180,540,14452,1555106,0
1999,10180,540,0,1279672,16965
2001,10180,540,30046,946851,0
2003,10180,540,22414,1655031,0
2005,10180,540,24109,1222634,0
2007,10180,540,51639,1435963,0
2009,10180,540,47452,1121007,0
2011,10180,540,107036,938554,0
2013,10180,540,115664,1340027,0
2015,10180,540,37536,718395,0
2017,10180,540,0,1084519,0
2019,10180,540,32240,690446,0
2021,10180,540,55949,583968,0
1984,10180,550,4414,379688,2742
1987,10180,550,0,116921,0
1990,10180,550,2032,309327,0
1993,10180,550,31788,650123,0
1996,10180,550,8412,983676,0
1999,10180,550,26392,858520,0
2001,10180,550,37251,769660,0
2003,10180,550,42116,1230153,0
2005,10180,550,56570,1096810,0
2007,10180,550,56437,840987,0
2009,10180,550,43826,828979,0
2011,10180,550,33861,952096,0
2013,10180,550,33000,1476965,0
2015,10180,550,10291,502343,0
2017,10180,550,14402,707640,0
2019,10180,550,0,556544,0
2021,10180,550,27719,535412,0
1984,10180,560,0,103355,4974
1987,10180,560,0,221049,0
1990,10180,560,0,328674,0
1993,10180,560,0,581979,0
1996,10180,560,0,824399,0
1999,10180,560,14168,789476,0
2001,10180,560,0,409990,0
2003,10180,560,37085,971304,0
2005,10180,560,11924,973295,0
2007,10180,560,5145,895984,0
2009,10180,560,0,447539,0
2011,10180,560,71113,817351,23902
2013,10180,560,12797,1101897,0
2015,10180,560,0,429390,0
2017,10180,560,0,529331,0
2019,10180,560,46657,447516,0
2021,10180,560,12734,332709,0
1984,10180,570,101399,65745,0
1987,10180,570,0,0,0
1990,10180,570,0,331233,0
1993,10180,570,0,335846,0
1996,10180,570,5269,659035,0
1999,10180,570,10082,494317,0
2001,10180,570,0,543586,0
2003,10180,570,27916,835127,0
2005,10180,570,0,775122,0
2007,10180,570,0,692980,0
2009,10180,570,0,636825,0
2011,10180,570,0,582139,0
2013,10180,570,0,974989,0
2015,10180,570,0,347090,0
2017,10180,570,0,506324,0
2019,10180,570,9944,317423,0
2021,10180,570,0,136768,0
1984,10180,580,0,98646,0
1987,10180,580,0,169951,0
1990,10180,580,0,85974,0
1993,10180,580,14778,309262,0
1996,10180,580,0,394954,0
1999,10180,580,0,316839,0
2001,10180,580,0,540898,0
2003,10180,580,0,640287,0
2005,10180,580,0,896326,0
2007,10180,580,10930,780225,0
2009,10180,580,12568,359621,0
2011,10180,580,0,326045,0
2013,10180,580,0,784208,0
2015,10180,580,0,169235,0
2017,10180,580,0,332567,0
2019,10180,580,0,420951,0
2021,10180,580,0,152314,0
1984,10180,590,0,42763,0
1987,10180,590,0,0,0
1990,10180,590,0,86224,0
1993,10180,590,5624,170255,0
1996,10180,590,0,221159,0
1999,10180,590,0,311139,0
2001,10180,590,0,301357,0
2003,10180,590,0,391793,0
2005,10180,590,0,424657,0
2007,10180,590,0,414289,0
2009,10180,590,0,405788,0
2011,10180,590,0,507832,0
2013,10180,590,0,572769,0
2015,10180,590,0,187972,0
2017,10180,590,0,472469,0
2019,10180,590,0,194817,0
2021,10180,590,0,109499,0
1984,10180,600,0,10822,0
1987,10180,600,0,0,0
1990,10180,600,0,46473,0
1993,10180,600,0,145350,0
1996,10180,600,0,118804,0
1999,10180,600,0,75690,0
2001,10180,600,0,376392,0
2003,10180,600,27916,250482,0
2005,10180,600,0,254557,0
2007,10180,600,36559,377785,0
2009,10180,600,0,394280,0
2011,10180,600,0,174850,0
2013,10180,600,18798,337969,0
2015,10180,600,13089,137380,0
2017,10180,600,0,150902,0
2019,10180,600,0,84338,0
2021,10180,600,17593,167634,0
1984,10180,610,0,36600,0
1987,10180,610,0,0,0
1990,10180,610,0,14304,0
1993,10180,610,0,59847,0
1996,10180,610,0,137324,0
1999,10180,610,0,27935,0
2001,10180,610,0,363120,0
2003,10180,610,0,118449,0
2005,10180,610,0,73976,0
2007,10180,610,0,270371,0
2009,10180,610,0,211711,0
2011,10180,610,0,220255,0
2013,10180,610,0,284866,0
2015,10180,610,0,178246,0
2017,10180,610,0,135350,0
2019,10180,610,0,105802,0
2021,10180,610,0,63741,0
1984,10180,620,0,32466,0
1987,10180,620,0,0,0
1990,10180,620,0,64811,0
1993,10180,620,0,49683,0
1996,10180,620,0,59802,0
1999,10180,620,0,41672,0
2001,10180,620,0,131999,0
2003,10180,620,0,101043,0
2005,10180,620,0,86738,0
2007,10180,620,0,199101,0
2009,10180,620,0,44230,0
2011,10180,620,0,72075,11951
2013,10180,620,0,248065,0
2015,10180,620,0,181502,0
2017,10180,620,0,80640,0
2019,10180,620,0,71460,0
2021,10180,620,0,96798,0
1984,10180,630,48493,0,0
1987,10180,630,0,0,0
1990,10180,630,0,20326,0
1993,10180,630,0,36073,0
1996,10180,630,0,24183,0
1999,10180,630,0,0,0
2001,10180,630,0,121742,0
2003,10180,630,0,68226,0
2005,10180,630,0,150528,0
2007,10180,630,0,135401,0
2009,10180,630,0,49164,0
2011,10180,630,0,23752,0
2013,10180,630,0,33951,0
2015,10180,630,0,186189,0
2017,10180,630,0,39371,0
2019,10180,630,0,42402,0
2021,10180,630,0,31846,0
1984,10180,640,0,0,0
1987,10180,640,0,0,0
1990,10180,640,0,0,0
1993,10180,640,0,16884,0
1996,10180,640,0,55292,0
1999,10180,640,0,0,0
2001,10180,640,0,97929,0
2003,10180,640,0,69793,0
2005,10180,640,0,28708,0
2007,10180,640,0,86388,0
2009,10180,640,0,80291,0
2011,10180,640,0,49809,0
2013,10180,640,0,267702,0
2015,10180,640,0,121976,0
2017,10180,640,0,123800,0
2019,10180,640,0,0,0
2021,10180,640,0,0,0
1984,10180,650,0,0,0
1987,10180,650,0,0,0
1990,10180,650,0,1980,0
1993,10180,650,0,17549,0
1996,10180,650,0,0,0
1999,10180,650,0,0,0
2001,10180,650,0,134549,0
2003,10180,650,0,45085,0
2005,10180,650,0,50206,0
2007,10180,650,0,27526,0
2009,10180,650,0,29399,0
2011,10180,650,0,12180,0
2013,10180,650,0,12817,0
2015,10180,650,0,46272,0
2017,10180,650,0,12429,0
2019,10180,650,0,0,0
2021,10180,650,0,0,0
1984,10180,660,0,0,0
1987,10180,660,0,0,0
1990,10180,660,0,0,0
1993,10180,660,0,5628,0
1996,10180,660,0,0,0
1999,10180,660,0,0,0
2001,10180,660,0,38970,0
2003,10180,660,0,0,0
2005,10180,660,0,7473,0
2007,10180,660,0,35739,0
2009,10180,660,0,0,0
2011,10180,660,0,10282,0
2013,10180,660,0,40710,0
2015,10180,660,0,48790,0
2017,10180,660,0,42616,0
2019,10180,660,0,0,0
2021,10180,660,0,0,0
1984,10180,670,0,0,0
1987,10180,670,0,0,0
1990,10180,670,0,0,0
1993,10180,670,0,0,0
1996,10180,670,0,0,0
1999,10180,670,0,0,0
2001,10180,670,17191,60495,0
2003,10180,670,0,11639,0
2005,10180,670,0,0,0
2007,10180,670,0,10907,0
2009,10180,670,0,0,0
2011,10180,670,0,51099,0
2013,10180,670,0,0,0
2015,10180,670,0,0,0
2017,10180,670,0,0,0
2019,10180,670,0,0,0
2021,10180,670,0,0,0
1984,10180,680,0,0,0
1987,10180,680,0,0,0
1990,10180,680,0,0,0
1993,10180,680,0,6209,0
1996,10180,680,0,0,0
1999,10180,680,0,0,0
2001,10180,680,0,0,0
2003,10180,680,0,0,0
2005,10180,680,0,0,0
2007,10180,680,0,0,0
2009,10180,680,0,0,0
2011,10180,680,0,25534,0
2013,10180,680,0,0,0
2015,10180,680,0,45960,0
2017,10180,680,0,0,0
2019,10180,680,0,0,0
2021,10180,680,0,0,0
1984,10180,690,0,0,0
1987,10180,690,0,0,0
1990,10180,690,0,0,0
1993,10180,690,0,5628,0
1996,10180,690,0,0,0
1999,10180,690,0,0,0
2001,10180,690,0,0,0
2003,10180,690,0,0,0
2005,10180,690,0,0,0
2007,10180,690,0,23203,0
2009,10180,690,0,0,0
2011,10180,690,0,0,0
2013,10180,690,0,0,0
2015,10180,690,0,0,0
2017,10180,690,0,0,0
2019,10180,690,0,0,0
2021,10180,690,0,0,0
1984,10180,710,0,0,0
1987,10180,710,0,0,0
1990,10180,710,0,0,0
1993,10180,710,0,0,0
1996,10180,710,0,0,0
1999,10180,710,0,0,0
2001,10180,710,0,0,0
2003,10180,710,0,0,0
2005,10180,710,0,0,0
2007,10180,710,0,7885,0
2009,10180,710,0,0,0
2011,10180,710,0,0,0
2013,10180,710,0,0,0
2015,10180,710,0,0,0
2017,10180,710,0,0,0
2019,10180,710,0,0,0
2021,10180,710,0,0,0
1984,10180,720,0,0,0
1987,10180,720,0,0,0
1990,10180,720,0,0,0
1993,10180,720,0,0,0
1996,10180,720,0,0,0
1999,10180,720,0,0,0
2001,10180,720,0,0,0
2003,10180,720,0,0,0
2005,10180,720,0,0,0
2007,10180,720,0,0,0
2009,10180,720,0,11550,0
2011,10180,720,0,0,0
2013,10180,720,0,0,0
2015,10180,720,0,0,0
2017,10180,720,0,0,0
2019,10180,720,0,0,0
2021,10180,720,0,0,0
1984,10180,730,0,0,0
1987,10180,730,0,0,0
1990,10180,730,0,0,0
1993,10180,730,0,0,0
1996,10180,730,0,0,0
1999,10180,730,0,0,0
2001,10180,730,0,0,0
2003,10180,730,0,0,0
2005,10180,730,0,0,0
2007,10180,730,0,0,0
2009,10180,730,0,11087,0
2011,10180,730,0,0,0
2013,10180,730,0,0,0
2015,10180,730,0,0,0
2017,10180,730,0,0,0
2019,10180,730,0,0,0
2021,10180,730,0,0,0
1984,10180,750,0,0,0
1987,10180,750,0,0,0
1990,10180,750,0,0,0
1993,10180,750,0,0,0
1996,10180,750,0,0,0
1999,10180,750,0,0,0
2001,10180,750,0,0,0
2003,10180,750,0,0,0
2005,10180,750,0,0,0
2007,10180,750,0,9609,0
2009,10180,750,0,0,0
2011,10180,750,0,0,0
2013,10180,750,0,0,0
2015,10180,750,0,0,0
2017,10180,750,0,0,0
2019,10180,750,0,0,0
2021,10180,750,0,0,0
1984,20510,60,0,0,0
1987,20510,60,0,0,0
1990,20510,60,0,0,0
1993,20510,60,0,0,0
1996,20510,60,0,0,0
1999,20510,60,0,0,0
2001,20510,60,0,0,0
2003,20510,60,0,0,0
2005,20510,60,0,0,0
2007,20510,60,0,0,0
2009,20510,60,0,0,0
2011,20510,60,0,0,0
2013,20510,60,0,0,0
2015,20510,60,25332,0,0
2017,20510,60,0,0,0
2019,20510,60,0,0,0
2021,20510,60,0,0,0
1984,20510,70,0,0,0
1987,20510,70,0,0,0
1990,20510,70,0,0,0
1993,20510,70,0,0,0
1996,20510,70,0,0,0
1999,20510,70,0,0,0
2001,20510,70,0,0,0
2003,20510,70,0,0,0
2005,20510,70,0,0,0
2007,20510,70,0,0,0
2009,20510,70,0,0,0
2011,20510,70,0,14064,0
2013,20510,70,0,0,0
2015,20510,70,0,0,0
2017,20510,70,0,0,0
2019,20510,70,0,0,0
2021,20510,70,0,0,0
1984,20510,80,0,0,0
1987,20510,80,0,0,0
1990,20510,80,0,0,0
1993,20510,80,0,0,0
1996,20510,80,0,0,0
1999,20510,80,0,0,0
2001,20510,80,0,0,0
2003,20510,80,0,0,0
2005,20510,80,0,0,0
2007,20510,80,0,0,0
2009,20510,80,0,0,0
2011,20510,80,0,0,0
2013,20510,80,0,10787,0
2015,20510,80,0,0,0
2017,20510,80,0,0,0
2019,20510,80,0,0,0
2021,20510,80,0,0,0
1984,20510,90,0,0,0
1987,20510,90,0,0,0
1990,20510,90,0,0,13279
1993,20510,90,0,0,0
1996,20510,90,0,0,0
1999,20510,90,0,0,0
2001,20510,90,0,0,0
2003,20510,90,0,0,0
2005,20510,90,0,0,0
2007,20510,90,0,0,0
2009,20510,90,0,0,0
2011,20510,90,27331,0,0
2013,20510,90,0,0,0
2015,20510,90,0,0,0
2017,20510,90,0,0,0
2019,20510,90,0,0,0
2021,20510,90,0,0,0
1984,20510,100,0,0,0
1987,20510,100,0,0,0
1990,20510,100,0,0,26558
1993,20510,100,0,0,0
1996,20510,100,0,0,0
1999,20510,100,0,0,0
2001,20510,100,0,0,0
2003,20510,100,0,0,0
2005,20510,100,0,0,0
2007,20510,100,0,0,0
2009,20510,100,0,0,0
2011,20510,100,0,0,0
2013,20510,100,0,0,0
2015,20510,100,0,0,20654
2017,20510,100,0,0,0
2019,20510,100,0,0,0
2021,20510,100,0,0,0
1984,20510,110,0,0,0
1987,20510,110,0,0,0
1990,20510,110,0,0,53117
1993,20510,110,0,0,0
1996,20510,110,0,0,0
1999,20510,110,0,0,0
2001,20510,110,0,0,0
2003,20510,110,0,0,0
2005,20510,110,0,0,0
2007,20510,110,0,0,0
2009,20510,110,0,0,0
2011,20510,110,0,0,0
2013,20510,110,0,0,0
2015,20510,110,0,0,30981
2017,20510,110,0,0,0
2019,20510,110,0,0,0
2021,20510,110,0,0,0
1984,20510,120,0,0,0
1987,20510,120,0,0,0
1990,20510,120,0,0,26558
1993,20510,120,0,0,0
1996,20510,120,0,0,0
1999,20510,120,0,0,0
2001,20510,120,0,0,0
2003,20510,120,0,0,0
2005,20510,120,0,0,0
2007,20510,120,0,0,0
2009,20510,120,0,0,0
2011,20510,120,0,0,0
2013,20510,120,0,0,0
2015,20510,120,0,0,0
2017,20510,120,0,0,0
2019,20510,120,0,0,0
2021,20510,120,0,0,0
1984,20510,130,0,0,0
1987,20510,130,0,0,0
1990,20510,130,0,0,67177
1993,20510,130,0,0,0
1996,20510,130,0,0,0
1999,20510,130,0,0,0
2001,20510,130,0,0,0
2003,20510,130,0,0,0
2005,20510,130,0,0,0
2007,20510,130,0,0,0
2009,20510,130,0,0,0
2011,20510,130,0,0,0
2013,20510,130,0,0,0
2015,20510,130,0,0,0
2017,20510,130,0,0,0
2019,20510,130,0,0,0
2021,20510,130,0,0,0
1984,20510,140,0,0,0
1987,20510,140,0,0,0
1990,20510,140,0,0,51804
1993,20510,140,0,0,0
1996,20510,140,0,0,0
1999,20510,140,0,0,0
2001,20510,140,0,0,0
2003,20510,140,0,0,0
2005,20510,140,0,0,0
2007,20510,140,0,0,0
2009,20510,140,0,0,0
2011,20510,140,0,0,0
2013,20510,140,0,0,0
2015,20510,140,0,0,0
2017,20510,140,0,0,0
2019,20510,140,0,0,0
2021,20510,140,0,0,0
1984,20510,150,0,0,0
1987,20510,150,0,0,0
1990,20510,150,0,0,16808
1993,20510,150,0,0,0
1996,20510,150,0,0,0
1999,20510,150,0,0,0
2001,20510,150,0,0,0
2003,20510,150,0,0,0
2005,20510,150,0,0,149155
2007,20510,150,0,0,0
2009,20510,150,0,0,0
2011,20510,150,0,0,0
2013,20510,150,0,0,0
2015,20510,150,0,0,0
2017,20510,150,0,0,0
2019,20510,150,0,0,0
2021,20510,150,0,0,0
1984,20510,160,0,0,0
1987,20510,160,0,0,0
1990,20510,160,0,0,2748
1993,20510,160,0,0,0
1996,20510,160,0,0,0
1999,20510,160,0,0,0
2001,20510,160,0,0,0
2003,20510,160,0,0,0
2005,20510,160,0,0,74578
2007,20510,160,0,0,0
2009,20510,160,0,0,0
2011,20510,160,0,0,0
2013,20510,160,0,0,0
2015,20510,160,0,0,0
2017,20510,160,0,0,0
2019,20510,160,0,0,0
2021,20510,160,0,0,0
1984,20510,170,0,0,0
1987,20510,170,0,0,0
1990,20510,170,0,0,29042
1993,20510,170,0,0,0
1996,20510,170,0,12150,0
1999,20510,170,0,0,0
2001,20510,170,0,0,0
2003,20510,170,0,0,0
2005,20510,170,0,0,37289
2007,20510,170,0,0,0
2009,20510,170,0,0,0
2011,20510,170,0,0,0
2013,20510,170,0,0,0
2015,20510,170,0,0,0
2017,20510,170,0,0,0
2019,20510,170,0,0,0
2021,20510,170,0,0,0
1984,20510,180,0,0,0
1987,20510,180,0,0,0
1990,20510,180,0,0,34956
1993,20510,180,0,0,0
1996,20510,180,0,0,0
1999,20510,180,0,0,0
2001,20510,180,0,0,0
2003,20510,180,0,0,0
2005,20510,180,0,0,0
2007,20510,180,0,0,0
2009,20510,180,0,0,0
2011,20510,180,0,0,0
2013,20510,180,0,0,0
2015,20510,180,0,0,0
2017,20510,180,0,0,0
2019,20510,180,0,0,0
2021,20510,180,0,0,0
1984,20510,190,0,0,0
1987,20510,190,0,0,0
1990,20510,190,0,0,13586
1993,20510,190,0,0,0
1996,20510,190,0,0,0
1999,20510,190,0,0,0
2001,20510,190,0,0,0
2003,20510,190,0,0,0
2005,20510,190,0,0,0
2007,20510,190,0,0,0
2009,20510,190,0,0,0
2011,20510,190,0,0,0
2013,20510,190,0,0,0
2015,20510,190,0,0,0
2017,20510,190,0,0,0
2019,20510,190,0,0,0
2021,20510,190,0,0,0
1984,20510,200,0,0,0
1987,20510,200,0,0,0
1990,20510,200,0,0,23547
1993,20510,200,0,0,0
1996,20510,200,0,0,0
1999,20510,200,0,0,0
2001,20510,200,0,0,0
2003,20510,200,0,0,0
2005,20510,200,0,0,0
2007,20510,200,0,0,0
2009,20510,200,0,0,0
2011,20510,200,0,0,0
2013,20510,200,0,0,0
2015,20510,200,0,0,0
2017,20510,200,0,0,0
2019,20510,200,0,0,0
2021,20510,200,0,0,0
